,user_id,item_id,score,rank
1165913,595,293,7.887021700509723,5
323949,453,172,7.887002777540366,12
554013,29,286,7.886898627338058,3
187074,68,268,7.886508775531644,19
158466,82,318,7.88634015885437,2
91429,488,181,7.886270042958981,8
1285815,446,328,7.886118053885479,11
279777,907,125,7.886017285463468,9
325633,618,195,7.885908628811389,15
753547,936,14,7.88580536874126,10
8825,828,242,7.885570454077876,2
1250229,714,405,7.885290953734037,7
1215834,175,127,7.885211403387681,17
1304595,502,326,7.884980849827007,5
962041,351,751,7.8848225769781175,17
78659,230,79,7.884761449210819,3
394054,311,22,7.8847240378817895,6
1120198,774,98,7.884718023566535,1
332760,190,237,7.884657191549009,17
873402,649,1,7.884520357891849,4
279928,907,50,7.884410492028355,10
961922,351,307,7.88420515525238,18
62887,164,258,7.884086735557506,7
1123066,775,333,7.883625577844579,11
222722,277,475,7.883293167097463,6
188430,785,302,7.882927153549292,13
41438,815,204,7.882785955101381,9
1275826,240,328,7.882720782882627,10
665164,526,508,7.882698609358802,15
221196,697,300,7.882039385865553,9
373362,260,362,7.882019957204885,4
964682,203,127,7.881768132775763,9
819534,644,323,7.881711324353517,6
1164498,723,302,7.881640693336265,19
951942,473,269,7.8815709196968236,7
1016084,900,100,7.881418870560667,1
1123392,775,327,7.881372501340434,12
1190749,100,310,7.881370194968327,10
1146102,366,184,7.881295792524083,6
188538,785,79,7.8812517936944895,14
978981,574,340,7.881155000557528,18
1050483,322,12,7.880958195459254,7
556590,464,100,7.880768057405771,13
1260053,147,303,7.880260826319075,5
639376,579,15,7.879856060300909,13
285420,694,172,7.87983522073629,16
702136,81,7,7.879655696684913,9
864852,205,272,7.879626469708284,8
175608,846,210,7.879587668437268,7
127372,892,496,7.879579623537534,15
1229138,51,28,7.879104447288628,19
943516,906,237,7.879078827345485,17
522484,64,22,7.879023618694452,18
625518,885,88,7.878757119239432,15
847707,667,318,7.878624926678356,3
1245782,408,300,7.878464944429288,8
1123061,775,303,7.87794971782217,13
536555,347,98,7.877830016901833,7
566764,412,56,7.877776764024694,4
49958,932,474,7.87757546648752,6
986117,823,100,7.876690595829127,19
1264604,902,313,7.876425601387007,4
294207,514,56,7.876391763432107,8
69941,840,483,7.876273854351064,1
755006,680,124,7.876258955113819,18
660802,429,181,7.876234980585301,9
640934,323,12,7.875928315727289,15
1148826,742,14,7.875913568078582,14
1091734,391,357,7.875840753244104,6
627894,770,276,7.875468682318862,5
883443,272,96,7.875227278736588,19
896216,84,100,7.875178795059598,5
589484,615,269,7.874727047589173,4
155623,238,15,7.874671411269399,11
182670,131,276,7.87433169718793,7
961102,675,306,7.8742405348677575,3
964663,203,300,7.87421727747952,10
71451,265,181,7.873920607013583,6
910792,402,117,7.873897933350809,20
543690,506,98,7.873752773417106,3
1146569,366,448,7.8737052838095565,7
1144825,810,690,7.873536116455364,17
833637,99,237,7.872742899060155,11
408307,657,285,7.872480381598082,11
1034623,573,191,7.872297519313368,11
962204,351,322,7.872132494035343,19
1233780,341,358,7.872056202396361,10
717859,465,1,7.872013934828354,12
1210293,525,471,7.871759958696356,11
1228800,51,194,7.8716016660070025,20
1288734,575,194,7.871517702373806,19
332542,190,121,7.8713949635569085,18
298488,833,56,7.87079190996996,1
1059357,359,298,7.870767968415975,15
384099,634,50,7.870672048829564,5
539584,85,511,7.870507048613707,11
145568,294,276,7.870347055324076,17
930667,463,242,7.87026576226762,10
504048,724,326,7.870008932541664,14
1079063,46,294,7.869957276961207,10
332641,190,748,7.869813709624283,19
593877,508,56,7.869437118359945,2
1071867,150,288,7.8691487825665645,11
1244681,129,286,7.869054058651967,2
435671,811,323,7.868872384710261,10
947567,103,174,7.8686386471632,8
312758,70,56,7.868599975081682,9
294063,514,181,7.868400642420675,9
10326,499,286,7.868387670544952,1
1146376,366,413,7.867970310068936,8
730678,501,293,7.867758288568675,5
770670,827,272,7.867576070572843,14
413931,346,181,7.867506224538772,7
406805,132,475,7.866860490690826,2
383943,634,15,7.866495244062163,6
411027,674,121,7.8664790046676325,3
71410,265,100,7.866054091986487,7
659510,583,50,7.8659825646517945,2
997670,348,471,7.865782603625094,5
962228,351,749,7.865740905285092,20
1088965,386,222,7.8657076490486775,5
883339,272,23,7.865646070062427,20
1141869,513,237,7.865595396092333,14
488114,689,15,7.865484013517457,19
622305,683,269,7.865419342341065,5
87125,287,1,7.865327560611703,9
887931,6,286,7.865032663297737,8
1019112,376,9,7.8650104671438426,11
732130,237,357,7.864703513512083,2
839323,479,183,7.864584068100871,14
1266185,596,323,7.864018882295372,12
1134716,101,294,7.863855878442432,18
693621,626,258,7.863808943636909,5
1054663,136,475,7.8636867962989,12
246885,494,276,7.863504191546268,13
950430,661,191,7.863500223071514,13
452411,493,7,7.863470227502642,3
1241767,521,195,7.863301684776283,10
685012,251,7,7.86323643480628,14
148774,897,117,7.862883902513124,10
184795,802,219,7.862880190380612,2
1157387,755,272,7.862621604035056,14
619378,62,100,7.862507767775989,2
137069,47,315,7.862507488200645,11
71619,265,237,7.862394747469937,8
1000428,922,181,7.862064772042841,3
1293113,281,294,7.861692719192185,9
920516,578,181,7.861671138217044,8
1163138,687,269,7.861645284436227,13
1227537,324,326,7.861627389550322,9
756484,16,79,7.861565084591808,6
274174,652,288,7.861314044884148,10
1233219,341,895,7.8612345329553515,11
175996,846,176,7.860790101766867,8
1144644,810,288,7.860724189098033,18
504362,724,310,7.860598138890767,15
803421,826,172,7.860486396988172,1
98532,65,318,7.860355983257107,2
1070773,834,298,7.860278719259519,18
639475,579,64,7.860234208225131,14
1023398,134,332,7.860225093324911,11
1123108,775,340,7.8599745586071545,14
239791,56,204,7.859849497251671,16
1255957,706,471,7.859710302933258,13
18704,151,194,7.859612520573237,11
237061,554,64,7.859284090789704,17
1285917,446,288,7.859283976319916,12
22871,796,174,7.859224953412959,1
137247,47,305,7.858975719231724,12
312715,70,22,7.858868880606024,10
135666,684,181,7.85868489820093,5
74440,458,50,7.8586017727556765,3
1167553,814,200,7.858322971001038,4
376898,825,257,7.858053927386485,15
683563,703,127,7.857907005716234,15
1180143,837,276,7.85772455759055,13
246910,494,174,7.857605574764854,14
1030311,898,333,7.85753024050947,3
1214527,258,748,7.857309047998999,8
1210210,525,111,7.857105203559015,12
204099,316,275,7.857020146570447,2
322844,743,289,7.856680745731503,16
194354,919,313,7.856637051922517,6
425491,406,56,7.8565483041986015,3
1150398,719,50,7.855716161999678,1
25725,333,174,7.855519458822096,7
1197590,439,286,7.8554194749179995,4
1130285,168,181,7.855177626876845,18
1294552,155,242,7.855031197148494,6
769389,121,50,7.854399193327175,4
869245,679,22,7.854221995974188,17
134504,320,117,7.854165965753998,1
452398,493,174,7.854005155043815,4
839451,479,173,7.85378784462644,15
1171655,223,328,7.853668555614653,3
1187595,63,515,7.853495840274739,20
833891,99,298,7.853456948575112,12
435382,811,678,7.853319018389582,11
269782,650,357,7.853171968344129,11
122958,889,50,7.852736127129537,1
639565,579,237,7.8526259859993415,15
947692,103,222,7.85205015583675,9
15,766,185,7.851797970337325,2
710880,432,9,7.85179786097598,20
673050,88,990,7.851760933929678,1
155594,238,121,7.8515856695561554,12
1270089,475,340,7.851458429861171,13
535177,715,7,7.851437304313368,5
926666,284,311,7.851388637749918,15
187127,68,288,7.8513425664637335,20
775008,688,678,7.851304722882576,16
1314333,598,302,7.850553975964719,12
131344,457,100,7.850329221242996,15
41472,815,132,7.849715940000618,10
829188,671,181,7.849329273892977,4
941907,22,210,7.849166780897218,6
573684,663,127,7.849030722360971,4
565343,104,294,7.8489584544758975,15
1140310,482,268,7.8487547411717795,20
1080576,637,286,7.84874002804543,1
1264361,902,174,7.848666958306966,5
376925,825,471,7.848635317413206,16
1288854,575,427,7.848597607960037,20
1286231,446,292,7.848408468232167,13
941994,22,79,7.84835178203993,7
1285864,446,268,7.848214019511578,14
659334,583,100,7.84818320456109,3
1075961,925,98,7.848174567323697,5
853385,326,174,7.848066169433178,1
615227,422,288,7.84794527851302,4
192890,308,56,7.847773130669813,1
756440,16,96,7.847652535571697,7
522493,64,12,7.847615953425856,19
1151600,531,300,7.847532286816596,2
434053,435,56,7.847431560833653,1
246970,494,258,7.847113521221178,15
49980,932,484,7.846653116455399,7
913291,609,300,7.846649543377179,2
1258747,744,269,7.846489511925857,11
727822,903,7,7.846453560193781,5
1091900,391,56,7.846435429074097,7
776299,517,300,7.846322339130235,1
1312870,692,127,7.846195909539634,6
834911,15,283,7.845971618152358,4
1081677,520,300,7.845945907927174,6
314176,636,50,7.845775007587679,1
950461,661,357,7.845739167284107,14
805091,909,242,7.844907456731257,3
469730,177,183,7.844833645049918,11
1271468,702,300,7.844443379570645,1
1295849,813,269,7.844378756861312,14
72855,623,1,7.844319661572208,5
812236,321,427,7.844262661748646,6
131667,457,69,7.844160037326713,16
987608,668,307,7.84414643214122,18
543861,506,79,7.843880258509769,4
618081,248,288,7.843753640860546,7
1207320,162,1,7.84362610637989,6
986193,823,89,7.843555279220161,20
933455,518,471,7.843430179452483,4
1256042,706,313,7.842999251678065,14
1292879,281,333,7.842786823438164,10
342725,629,56,7.842648581879504,3
202664,829,127,7.842645141627581,8
1268702,926,258,7.842499773613239,5
1274677,93,117,7.842394421936256,13
840515,461,303,7.842247773139171,5
1217341,839,475,7.842069923539171,2
639332,579,216,7.842064636395719,16
192648,308,98,7.841980357580173,2
202757,829,124,7.841730298157923,9
662265,285,268,7.841604252964838,11
609332,271,98,7.840966707114338,8
122782,889,100,7.840927893357228,2
1117623,142,313,7.840706199627141,5
882168,516,313,7.8405714799334865,7
712084,247,300,7.840447493108162,11
1103307,614,50,7.840437162182072,8
635114,768,258,7.840024082411787,10
134189,320,121,7.83990971316355,2
222650,277,275,7.839893218543867,7
879155,558,124,7.839758181856565,4
1007753,816,895,7.839494931548426,17
1043768,856,310,7.839277799078185,9
747933,365,285,7.839277607709669,8
652324,89,285,7.839193363850864,4
682207,512,181,7.83903133594351,6
612347,665,222,7.838700686472846,10
148741,897,568,7.838113119787114,11
486876,42,237,7.83780403371285,19
715260,577,568,7.837739893970276,4
675081,540,475,7.837536736288732,19
459514,686,172,7.837228446101876,5
944807,419,269,7.837179533166834,5
1110285,215,357,7.837002064408917,14
1111712,212,357,7.836999085283573,7
536682,347,96,7.83689301272228,8
984763,390,269,7.836768215457482,6
1018979,376,181,7.8366149059456545,12
993271,528,357,7.836496321865241,12
1007713,816,294,7.8363278856734935,18
709288,850,318,7.836214459192055,6
1274412,93,181,7.836202855257019,14
342510,629,127,7.8361442780471995,4
529447,303,127,7.836036826831284,6
1120442,774,183,7.835964035224963,2
1170266,36,261,7.835819872980577,2
147001,619,172,7.835760445720754,8
559436,176,7,7.835742664490488,6
860605,241,307,7.834985346595175,10
249976,533,294,7.83481454335187,14
1257324,413,268,7.834811051915446,14
816349,141,597,7.834783827462238,17
1264352,902,127,7.8343729747297814,6
876355,938,405,7.834277029146401,16
373610,260,1025,7.834200900911739,5
904805,700,210,7.834196512893116,15
1100469,350,603,7.833945941067056,8
940494,20,181,7.833635918635448,3
1124564,166,328,7.832766410015551,2
474083,354,213,7.832294903029751,7
466911,740,313,7.832179374298608,3
1144510,810,259,7.8321244740230975,19
1326414,866,306,7.832088231499252,5
359691,398,210,7.83208280396598,16
121531,470,50,7.832008519964877,5
513853,112,269,7.831818208032047,16
596787,273,321,7.8316948431013325,14
1204624,481,50,7.831595217562436,1
398297,484,222,7.83136755098297,9
285407,694,136,7.831327769161727,17
812141,321,511,7.831188859645808,7
342540,629,100,7.831180318804634,5
441079,645,89,7.831163266047602,7
1117531,142,288,7.831136394226913,6
709274,850,204,7.831071456610918,7
997857,348,742,7.831062220060139,6
1100232,350,185,7.830956724601645,9
782120,384,307,7.830917522875942,11
279889,907,471,7.830615645679637,11
1121688,676,302,7.830424868207874,9
803531,826,96,7.830105242857607,2
1304428,502,748,7.83004884079569,6
1261618,33,748,7.829610200257767,8
363983,712,553,7.829588024183058,9
251218,296,302,7.829562596807501,10
627979,770,258,7.829555861296862,6
792230,275,56,7.828997754844001,13
362911,894,116,7.828839886866751,12
109918,328,174,7.828807177050485,5
1176165,791,326,7.828169306349167,18
810551,617,185,7.828011049512858,2
806489,730,9,7.827830033502445,15
1018916,376,275,7.827803595973085,13
1285804,446,315,7.8276538748586635,15
1043154,856,333,7.8275483047401675,10
843417,870,100,7.827541181913684,3
996317,576,25,7.827456770419767,17
75761,197,96,7.82719797395527,6
162765,373,210,7.82696766958829,4
72780,623,98,7.82693764328055,6
1128890,443,269,7.826880767847709,20
54339,882,82,7.8268575369066085,12
1214714,258,286,7.826844275864202,9
775863,688,349,7.826828013641507,17
1146826,366,637,7.82630090881377,9
703774,874,242,7.826059957819736,12
1541,174,111,7.826052377606315,3
219761,253,98,7.825827820590014,4
496781,108,285,7.825634880593617,4
739273,741,210,7.825633128955569,11
633687,179,258,7.825602829356416,14
114163,92,98,7.825533451155152,5
392535,14,475,7.82540390894192,4
768076,587,270,7.825168326869258,16
237084,554,22,7.8251129815149065,18
11652,943,50,7.82497651658744,1
251337,296,285,7.8243299554477055,11
71520,265,257,7.824064283826744,9
164227,923,763,7.824018121946964,15
536797,347,56,7.823949443197141,9
740679,799,302,7.823907688906978,3
523778,41,318,7.82390450026948,6
148572,897,222,7.823836011295305,12
675051,540,15,7.823464948066185,20
234097,878,318,7.823436617116697,2
821963,395,300,7.823367260101369,4
473802,354,275,7.823361503202504,8
979070,574,344,7.823334577871071,19
362518,894,100,7.823153634769877,13
658058,890,12,7.823146844333132,15
312600,70,210,7.822990814277813,11
833538,99,257,7.82297863826333,13
111469,720,750,7.822599091192344,15
923313,529,331,7.822506695194935,15
889154,433,269,7.82232703075883,5
411342,674,117,7.822255240322044,4
540871,876,275,7.822242855366699,7
1166567,595,93,7.822162685831762,6
599585,682,56,7.822125610872895,1
528235,315,56,7.821889497236749,4
469644,177,182,7.821674494448739,12
1043388,856,294,7.821665497372061,11
388245,66,181,7.821461891209341,10
384060,634,471,7.821327406551814,7
1291534,651,258,7.821269724507422,6
1322920,594,14,7.821246592979008,8
359800,398,199,7.8210248229970025,17
317061,776,200,7.820883017225099,6
606555,330,15,7.820326452795843,5
65729,648,210,7.820198723177926,3
132801,820,272,7.820154535928883,7
455391,60,511,7.8201202539388275,13
164313,923,118,7.820106050633746,16
717819,465,275,7.819754518932546,13
816604,141,147,7.81969603061837,18
1215934,175,96,7.819673069538485,18
1125983,75,15,7.8194776544531885,6
211283,804,210,7.819293495730778,12
301210,109,82,7.8190569594968,15
559939,176,246,7.8188942917456306,7
435430,811,538,7.818755754815874,12
41536,815,194,7.81868966284651,11
1175133,21,219,7.818529826673377,4
441022,645,357,7.8185166131438955,8
933336,518,1,7.818352364281367,5
1238746,937,475,7.818279400045183,12
1311503,801,272,7.818260231632261,15
869294,679,294,7.818068415471054,18
1215008,258,310,7.818044842714705,10
1252920,572,276,7.817836357399798,5
408221,657,258,7.817821227576691,12
964703,203,121,7.817732836930561,11
339731,534,597,7.817699504365623,4
236893,554,300,7.8172910867129835,19
1011803,204,100,7.816466492601067,8
709588,850,496,7.816273947817889,8
251483,296,515,7.816221719634263,12
546804,707,242,7.816211695837639,6
812021,321,170,7.816200235072206,8
709393,850,79,7.816095290288845,9
1064706,893,222,7.816008094258301,7
1123164,775,271,7.815810818140544,15
746351,345,127,7.815670449111113,4
39,766,174,7.815555360970931,3
448177,130,258,7.815482840535109,2
83321,592,246,7.815257168154358,11
660912,429,12,7.815229174928169,10
909707,227,93,7.815097972474093,6
449695,551,288,7.815081274589751,1
359897,398,435,7.814997246449471,18
1208746,302,315,7.814982215067586,15
1157536,755,332,7.814881160358919,15
1113466,170,322,7.814839416023621,5
1256144,706,742,7.814832822623327,15
182772,131,283,7.814677869852535,8
127378,892,173,7.814628898826643,16
1118883,362,271,7.814521634784032,9
11455,943,174,7.814349059414823,2
232637,295,216,7.814339153329002,2
792149,275,222,7.814262097166967,14
280057,907,274,7.814040058264689,12
75805,197,79,7.8140202597796105,7
222642,277,127,7.813808931583531,8
1053137,231,300,7.8137355211464,3
812032,321,318,7.813513766561458,9
209829,561,100,7.812957211396138,2
1048969,404,307,7.812917924221331,15
1340270,824,326,7.812719616384765,9
518065,746,228,7.8125943519946155,12
100126,97,50,7.812528917719824,5
1157447,755,748,7.812514327396592,16
1205905,803,272,7.812363448385485,7
1302942,794,14,7.812272741569469,4
438259,459,257,7.812161493716071,14
1032019,154,179,7.812017817028708,1
127116,892,82,7.811859926464641,17
565193,104,181,7.811797878492429,16
500946,339,318,7.81173566413537,14
42888,869,1,7.811519469835961,7
1168846,861,269,7.811097670838081,2
773725,511,895,7.811074548546567,3
167193,79,9,7.810904575707237,14
1058998,359,222,7.810873348517923,16
1081732,520,302,7.8107042082200095,7
950627,661,56,7.810627178671151,15
1215840,175,216,7.810337509550328,19
1215882,175,1,7.8103223428906725,20
1245904,408,269,7.810196020081412,9
211431,804,144,7.810088336043246,13
1170803,36,881,7.8095507825695,3
703525,874,276,7.809520267735307,13
802311,116,286,7.809470506739285,3
38652,486,124,7.80943550573702,6
87413,287,117,7.809199190723973,10
1328653,895,283,7.809043035648567,19
1157430,755,269,7.808574361837623,17
121477,470,508,7.8084710849224415,6
1111878,212,56,7.808252135036598,8
1109015,530,50,7.808246032366375,2
824942,267,89,7.807965448863647,9
266909,59,100,7.80765625068139,4
1040286,367,98,7.807502809974117,8
109890,328,300,7.807262734368759,6
1149006,742,25,7.807239927051879,15
64284,610,318,7.806655880465079,3
428230,117,96,7.806645992384251,15
658151,890,187,7.806067356809049,16
322687,743,285,7.806041900334418,17
940404,20,300,7.805988861348283,4
486815,42,118,7.805920446224747,20
561148,940,286,7.805616895227691,6
1034708,573,269,7.805459656031785,12
1102375,191,306,7.805413677058142,7
148538,897,96,7.805110003999496,13
1327225,635,271,7.805076520054514,19
806592,730,286,7.805022428581132,16
1075975,925,333,7.805000443577038,6
178427,387,7,7.804950080417212,3
1011842,204,258,7.80491640191333,9
305762,759,742,7.804883415953611,14
887830,6,50,7.804799154169317,9
1253039,572,269,7.80447336068503,6
829217,671,96,7.804458997044691,5
826348,611,271,7.804352977500869,11
258762,313,176,7.8042575102966705,10
1312920,692,15,7.80363273838312,7
1278742,873,748,7.803627828968046,8
23068,796,50,7.803621291368676,2
1261567,33,258,7.8035759899711215,9
1304714,502,323,7.803389960913118,7
693534,626,303,7.80336788088629,6
1126172,75,237,7.8031388764874965,7
767816,587,272,7.803055390214135,17
806365,730,475,7.8027903980959605,17
930746,463,289,7.802446797910104,11
259799,630,125,7.802155278362878,8
485563,899,69,7.802092249942767,19
333014,190,298,7.802062470887481,20
1210433,525,286,7.80197949941932,13
1321719,431,326,7.801934244867599,8
446728,831,315,7.801427203861994,16
18752,151,582,7.801347730302665,12
522361,64,357,7.8012825428167405,20
762132,403,111,7.801119670204585,19
389761,851,288,7.801099634141328,1
1043327,856,288,7.800955356738111,12
808088,143,322,7.800587943951183,16
224119,152,15,7.800010458272407,1
145632,294,1,7.799975006990672,18
635266,768,294,7.799966898655264,11
1088879,386,1,7.79942505315596,6
215647,52,257,7.799380481534788,17
265482,747,100,7.7993310928107435,2
1197487,439,9,7.7987982870035415,5
812282,321,213,7.798613994417924,10
646642,216,12,7.798325927231566,8
11661,943,56,7.798188023062688,3
919067,232,357,7.798186658483871,4
459573,686,357,7.798097519294624,6
923419,529,748,7.797923408809932,16
127386,892,69,7.797876539075514,18
225565,605,258,7.797875168857155,5
322753,743,294,7.797473146470299,18
302634,49,475,7.797447632115044,1
863431,750,347,7.797331183866784,14
1180299,837,257,7.797252421792727,14
286905,297,1,7.797104513391135,10
1070383,834,269,7.796910538358771,19
247144,494,427,7.7967938030566595,16
1301794,438,255,7.796561560558334,20
846542,226,515,7.796545183427766,13
825281,267,176,7.796131406890042,10
1314277,598,304,7.795756781348342,13
155603,238,100,7.795738914636556,13
1173994,726,832,7.795580774912237,1
535203,715,1,7.7954944458898385,6
904995,700,195,7.795422482538189,16
1210147,525,121,7.795352141932283,14
689364,590,124,7.7953195118507965,5
148685,897,195,7.795144932529559,14
904929,700,12,7.79488807139436,17
599576,682,50,7.794757002920992,2
1268693,926,272,7.794671943796924,6
1338556,153,127,7.794581139245314,17
933529,518,25,7.794396620581597,6
1101743,191,258,7.793840347193619,8
1091834,391,64,7.793833758892234,8
28742,632,22,7.793832915582879,10
83011,592,56,7.793562813919429,12
556560,464,127,7.793400250005666,14
1017466,421,185,7.793270164527545,8
519675,913,183,7.793152565473703,17
540966,876,269,7.792619684891252,8
47304,749,71,7.792407472383066,14
1074868,335,286,7.792124846511792,11
753672,936,813,7.792005532628153,11
768069,587,327,7.791989260823281,18
763811,708,117,7.791945779524047,12
863586,750,294,7.7919123242491946,15
25716,333,127,7.791839969752465,8
1100283,350,302,7.791799267097426,10
1284637,646,286,7.7917609659863585,3
305479,759,181,7.7916720254920655,15
863450,750,271,7.7916253334431955,16
693804,626,313,7.791247954876324,7
829364,671,195,7.791173506962309,6
981891,353,271,7.791089546916851,14
518114,746,82,7.790969772632717,13
1110275,215,318,7.790869216223487,15
1113077,170,333,7.790731554918009,6
75833,197,22,7.790532424456347,8
519638,913,168,7.790529027483831,18
34298,357,282,7.790343034942483,10
225496,605,127,7.790199294793483,6
884976,852,50,7.789988821680302,1
826245,611,303,7.789404503183659,12
518004,746,98,7.7894000341413046,14
1176479,791,310,7.789019415136947,19
617930,248,174,7.788934237766282,8
668072,871,50,7.788759057855175,3
18787,151,50,7.788740004336714,13
1199615,427,329,7.788697600785201,8
849144,263,357,7.788475536753865,3
305568,759,288,7.788470325785698,16
18590,151,174,7.788400051123528,14
448314,130,50,7.788243490819708,3
175576,846,204,7.788233873666446,9
1071911,150,9,7.788097136158857,12
1134476,101,300,7.788061486234089,19
606576,330,181,7.787925009115452,6
1224617,779,294,7.787629695059636,9
1125954,75,121,7.787286553962159,8
440958,645,185,7.787054442231832,9
930527,463,124,7.7870508142135915,12
1314518,598,294,7.786633783814096,14
926828,284,896,7.786585094751206,16
964903,203,294,7.785944175388578,12
1245895,408,307,7.785464456748654,10
947698,103,257,7.7854283214215405,10
767969,587,751,7.785275381766685,19
658000,890,194,7.785263548347966,17
1121865,676,751,7.784990275305049,10
1209023,302,301,7.784804213886444,16
665172,526,288,7.784513485738778,16
518246,746,56,7.784233741270314,15
919057,232,318,7.783962076530469,5
702164,81,15,7.783792248185815,10
876228,938,282,7.78377357397679,17
1260323,147,313,7.783628399369828,6
1263245,818,270,7.7834917302255375,20
987544,668,100,7.783388819904782,19
1026052,658,174,7.783235196817205,6
81389,891,282,7.782991374565776,10
50197,932,603,7.782933374592366,8
1227656,324,323,7.782778280634354,10
1144860,810,322,7.782764509809541,20
91530,488,22,7.78269556268906,9
15811,904,111,7.782623708650759,3
1220367,61,313,7.78261976197767,1
1036098,111,347,7.782474404501041,10
181474,301,56,7.782405561207048,10
1218754,133,347,7.781971897974089,8
455228,60,185,7.781969579862824,14
887772,6,511,7.781561506093913,10
305463,759,125,7.781435063869282,17
198364,416,300,7.781162208228613,3
1304366,502,328,7.781027390605922,8
1291572,651,268,7.78093609698624,7
247,766,183,7.7808245346207165,4
979276,574,301,7.780713723327605,20
18587,151,216,7.780649635513707,15
446788,831,268,7.780199526224774,17
1206546,803,306,7.780152438724007,8
448089,130,300,7.7800039920951,4
49961,932,705,7.779989523434917,9
1287471,812,326,7.7799656842902305,5
1257438,413,294,7.779786607583785,15
1130348,168,222,7.779442843225395,19
873560,649,50,7.779416704109369,5
364571,712,720,7.779365918702022,10
1224446,779,15,7.779331183592721,10
331084,643,172,7.779152544078576,6
983326,17,124,7.7788156616260045,15
1163082,687,315,7.778624564304322,14
645073,123,318,7.778553973831362,7
18991,151,462,7.778325839253422,16
127141,892,265,7.7782807211620595,19
709432,850,71,7.777964145315631,10
622262,683,272,7.777732866045444,6
813420,343,127,7.777575074508945,3
1214394,258,333,7.777444151992734,11
683618,703,125,7.777438401279261,16
1063200,939,125,7.777403175395982,7
1166414,595,246,7.777333084760349,7
25787,333,181,7.7772572496988746,9
1106161,37,50,7.777251308528317,1
715040,577,82,7.776804067265827,5
406818,132,124,7.776708363586464,3
232656,295,204,7.776632900941562,3
1321808,431,322,7.776076603476607,9
267085,59,50,7.775909339552748,5
435425,811,288,7.775739247126519,13
806778,730,298,7.775432385344904,18
993371,528,64,7.7754313587040365,13
132728,820,333,7.775183453555099,8
739507,741,423,7.775004444585681,12
408245,657,124,7.774952542856412,13
536630,347,1,7.774935962284386,10
1224750,779,742,7.7747873176158055,11
775104,688,751,7.774595375164859,18
779405,34,242,7.774488757220806,3
274134,652,748,7.774086677970027,11
1078320,355,329,7.773996790798402,3
1023565,134,322,7.773919918420483,12
141571,527,179,7.7739083656428525,4
1214567,258,288,7.773879371977772,12
1143044,105,333,7.773851221028124,10
435252,811,333,7.773769745068662,14
767787,587,682,7.77328592949739,20
469673,177,288,7.773227678965683,13
747858,365,475,7.773027219453753,9
780647,844,1,7.772938855046168,4
376979,825,294,7.772856009251936,17
362485,894,221,7.772707997913494,14
852201,360,313,7.772523356484273,18
360198,398,480,7.772322190205115,19
361396,935,274,7.772087748923693,19
670925,757,144,7.772060512470731,10
342519,629,174,7.77151516526513,6
874830,553,357,7.771396621101577,2
887846,6,603,7.771392683671859,11
63154,164,117,7.771074614340286,8
892130,40,305,7.770855057357501,6
475279,317,328,7.7708351131432165,6
790618,214,100,7.770809648444433,1
980400,434,121,7.7707040525515545,1
583730,210,210,7.770673027537374,8
645083,123,357,7.770487631726732,8
1070616,834,117,7.770380445395011,20
904928,700,168,7.769847524409297,18
553775,29,258,7.769801320469161,4
826323,611,272,7.769487142216864,13
165656,631,307,7.76925459673369,11
1011833,204,272,7.768967098459205,10
1293493,281,310,7.768647643398092,11
786357,314,15,7.768622347141225,3
1156152,364,313,7.768520123354869,2
583822,210,64,7.768389899107487,9
657983,890,89,7.76805331820086,18
514037,112,326,7.767936553694524,17
359778,398,79,7.767764554482634,20
429651,3,307,7.767498319366781,9
560841,940,127,7.767435012406479,7
1297412,161,237,7.767412019354437,18
214261,710,12,7.767393633745711,8
609508,271,64,7.767327876254768,9
923346,529,315,7.7672944175201515,17
575180,858,258,7.767277754514587,4
683583,703,282,7.767183675919162,17
863394,750,340,7.766984722621478,17
111649,720,327,7.7667843650630655,16
501056,339,64,7.766689161537826,15
1258693,744,357,7.766307663594689,12
49947,932,479,7.766135865534845,10
583698,210,204,7.7659996672025,10
190036,327,56,7.765853638443476,1
829174,671,210,7.765847850534531,7
947539,103,300,7.7658309677085695,11
395330,45,121,7.765712358527999,1
958954,424,304,7.765574692152125,5
956181,607,14,7.765542774875297,3
625062,885,216,7.765401989883222,16
65662,648,172,7.76534405784611,4
221436,697,294,7.764743745343978,10
446729,831,1,7.7647115268819356,18
896255,84,258,7.764600844211431,6
579552,400,288,7.76447178636538,7
538089,249,475,7.763646125366823,9
324059,453,96,7.763471388656706,13
1164769,723,286,7.763325311791529,20
909181,227,508,7.76327243101107,7
1043261,856,307,7.7632213800969785,13
1327460,635,270,7.763217110695052,20
172678,137,300,7.76305264751696,2
224531,152,88,7.7626999596769855,2
830528,793,276,7.76253979861793,10
324295,453,117,7.762270066204087,14
1304393,502,271,7.762177333428944,9
1093267,310,285,7.762149253875707,5
239981,56,56,7.7621094336400285,17
412441,257,275,7.761617831106074,9
328290,654,15,7.761394046446073,4
1310150,483,222,7.761148993831902,5
969112,293,64,7.761083374421582,15
358197,454,172,7.760476258221017,8
897603,102,172,7.7604260455331024,5
212689,704,302,7.76033800401365,2
839163,479,210,7.760143923855298,16
1100464,350,183,7.759714789304041,11
18651,151,211,7.759527849575418,17
1341470,509,272,7.759527376707365,19
1091694,391,174,7.75922412790134,9
658021,890,79,7.75922110155513,19
