,user_id,item_id,score,rank
441102,645,180,1.1202154217170754,7
1171818,223,294,1.120201592552996,4
65850,648,118,1.1201760289469331,13
879123,558,14,1.1201313617873345,1
569819,342,531,1.1201214821530785,11
506623,593,275,1.1200376242236565,4
455559,60,443,1.1199925580117627,13
484193,500,462,1.1199693391922219,14
515285,622,265,1.1199672035897221,6
819109,644,300,1.1199541971511566,2
3147,213,435,1.1199503152734516,3
769183,121,127,1.1199485331307182,3
394078,311,73,1.1199452633111033,16
279963,907,25,1.1199231989357732,10
605261,786,71,1.119791375514791,3
321208,299,269,1.1197878019994887,20
294160,514,209,1.1197490794331124,17
583912,210,237,1.119654283378217,7
288488,243,9,1.1196510691283994,5
469826,177,327,1.1196452587248464,2
342926,629,531,1.1196408207238122,3
363182,894,16,1.119609004430525,18
543800,506,82,1.119487222007634,19
123134,889,478,1.1194334961430334,14
13004,201,182,1.1194334431138833,19
479650,233,511,1.119421156470209,5
83106,592,919,1.119373446074038,19
147224,619,751,1.1193687980888738,1
969123,293,288,1.1193629088256298,12
533709,727,300,1.1193057667945965,11
268276,426,205,1.1192984428423038,4
122750,889,223,1.1192424685295115,15
181518,301,520,1.1192345249010467,11
37305,566,70,1.1192310410638517,6
459944,686,514,1.119191334410615,2
989093,274,508,1.1191073556448272,3
398369,484,50,1.1190835735496867,6
614083,305,382,1.1190812391688736,8
969345,293,478,1.1189825826527398,13
746569,345,11,1.1189650351981504,9
211301,804,597,1.1189339471707973,19
545540,805,154,1.1189338708191725,13
211196,804,205,1.118903853762008,20
489816,268,45,1.118895905661231,7
485671,899,28,1.1188890240915847,1
215713,52,50,1.1188049192376794,7
31673,541,161,1.118786635249916,4
117312,407,179,1.1187864161843653,6
145653,294,258,1.1187476069425102,8
543976,506,520,1.1186574002784775,20
228757,880,248,1.11862028515382,20
917757,452,199,1.1186161718054117,11
254584,864,83,1.1185668518181833,17
110003,328,307,1.1185481640418635,9
426823,25,748,1.118501819490974,2
114606,92,531,1.1184769066953906,18
522449,64,151,1.1184572831594026,7
1027916,921,993,1.118435225321599,3
21633,474,193,1.1184199430096395,14
832210,128,237,1.1183797611053694,12
396812,372,201,1.118303589929748,4
145655,294,181,1.1182263249317481,9
210128,561,175,1.1181465443746814,14
393888,311,216,1.1181418082217847,17
364351,712,485,1.1181350432167219,8
65983,648,402,1.1180788183512984,14
101862,496,91,1.1180260821068273,3
687848,627,651,1.1180201571509363,5
65878,648,50,1.1180081330306482,15
849446,263,655,1.1179804816247954,4
78721,230,50,1.1179382400384608,9
245608,53,222,1.1179062547827254,1
594151,508,157,1.1178501479986547,4
877706,838,181,1.1178200806431182,8
30173,601,432,1.1177984008169235,6
545675,805,164,1.1177883850800474,14
392875,14,514,1.117764205124816,5
249949,533,549,1.1177378906935727,14
52886,87,210,1.117721995659883,9
753653,936,471,1.1176737691324665,11
284037,848,228,1.1174970126497978,7
125815,91,332,1.1174877391605604,9
538534,249,246,1.1174583920367978,11
1000884,922,403,1.1174493212799688,2
706571,148,432,1.1174195599665755,1
654140,325,513,1.117376049406408,6
666533,507,307,1.1173716244549594,7
189959,327,956,1.1173711937309576,11
103633,256,974,1.1173347177372832,14
238735,5,154,1.1173294545668142,2
225912,605,531,1.1173020525532391,4
1200232,580,1016,1.1172734440758376,2
221397,697,129,1.1172568069907198,4
812141,321,511,1.117255845719101,4
70348,840,507,1.1172503311077524,11
6469,378,217,1.1172114552787704,16
86198,58,83,1.1172022963780432,9
852229,360,198,1.117179870325824,2
277117,896,161,1.1171197058521003,16
356790,1,238,1.1171031558004199,16
713711,144,12,1.1170994159462226,19
103092,256,591,1.117065788644094,15
22962,796,96,1.1170223252450187,20
887779,6,285,1.1169743122266145,16
131524,457,660,1.1168756896440903,18
181319,301,272,1.1167862702309244,12
384018,634,628,1.1167621765622586,3
334166,436,11,1.116730487039995,11
1079149,46,286,1.116620174961628,1
98804,65,402,1.1165796319002974,3
382526,269,272,1.1164927678637513,16
414032,346,22,1.1164746727916575,1
642375,863,354,1.1164612460801635,4
563729,374,228,1.1164491060272714,11
510917,606,121,1.116413796782145,17
80102,451,288,1.1164075319410254,3
429717,3,288,1.1164025824845005,1
21999,474,480,1.1163734115390163,15
279709,907,333,1.1163175307782178,11
595767,916,93,1.116317487661807,7
425432,406,178,1.1163080115414556,15
103397,256,770,1.1163004816308035,16
159831,389,136,1.1162978783038042,11
2884,213,127,1.1162398772976192,4
294540,514,83,1.1162334095542659,18
292814,394,161,1.1161971298482711,3
400072,640,55,1.116185684476643,6
66237,648,227,1.1161642273843464,16
976231,519,750,1.1161253430558862,4
359757,398,194,1.1161042778380799,4
585257,536,133,1.1160776931082967,7
710697,432,121,1.1160703020973453,2
715984,577,366,1.1160419808193385,9
989295,274,742,1.1159868061984601,4
45702,270,275,1.1159672654485948,18
756448,16,265,1.1159636637799482,11
76234,197,566,1.1159085349655065,2
494423,95,663,1.115868418134673,12
474307,354,311,1.1158547094569835,15
349743,711,451,1.1158327798073318,17
18658,151,143,1.1157766057933811,9
652663,89,740,1.1157648432432363,4
24276,841,333,1.1157620283489238,2
867702,537,59,1.1157384423616148,11
18925,151,606,1.1157353297151642,10
15948,904,294,1.1157321997892315,2
367555,621,90,1.1157085115646703,9
356860,1,475,1.1157060530166865,17
382750,269,47,1.1156614782056902,17
493880,95,265,1.1155964239490772,13
391209,854,12,1.1155747255840684,12
74239,458,484,1.1155242078623249,12
181602,301,2,1.1155169607518098,13
31443,541,8,1.115442121144266,5
207327,567,478,1.1153676932528633,4
224075,152,216,1.115364065078757,6
442510,524,673,1.1153607844524207,12
609548,271,1101,1.115350551696485,10
10538,499,408,1.115335609949846,3
445384,748,169,1.1153092016292472,1
145747,294,762,1.115300436442519,10
122934,889,129,1.115289877139631,16
318498,862,195,1.1152211963592649,8
338856,200,449,1.115216564829119,8
40422,18,485,1.1152094061984243,11
41748,815,274,1.1152002526663019,4
472538,535,582,1.1151917642422544,18
13341,201,421,1.115107297241605,20
11637,943,184,1.1150881559179686,6
549932,280,159,1.115013730507271,16
206432,545,809,1.1150016273771668,4
529972,303,246,1.1149389748498135,16
399693,640,269,1.1149247860734615,7
576551,43,66,1.1149097136416162,8
82880,592,111,1.1147909129076208,20
51562,24,288,1.1147822136456256,2
391376,854,61,1.114763731194388,13
338379,200,433,1.1147101274052487,9
30104,601,268,1.1146288561186706,7
908253,379,663,1.114604207495569,7
560910,940,258,1.1145636626619198,1
202767,829,269,1.1145356770103367,5
363018,894,971,1.1145182861967642,19
425339,406,735,1.1145096677000035,16
65806,648,222,1.1145012015667581,17
353956,910,100,1.1144993524538733,5
123296,889,513,1.1144919260829949,17
301333,109,50,1.1144864067514728,5
425452,406,432,1.1144526428067705,17
505210,292,7,1.1144393401380137,5
535175,715,282,1.11443535797118,5
28653,632,82,1.114430590360867,2
410175,666,523,1.1144280123110069,13
101792,496,176,1.1144258446321331,4
35758,392,607,1.1144087873573172,7
443158,524,1124,1.1143547013399373,13
161477,178,73,1.114337051013728,20
907992,379,58,1.1143192076712845,8
474288,354,740,1.114183236535577,16
47415,749,482,1.1141594478316823,10
342817,629,286,1.114122143687665,4
61489,642,451,1.1141202480744796,11
628045,770,150,1.1140999382280252,3
675148,540,405,1.1140937867352259,1
537218,347,685,1.1140680554563251,4
141632,527,175,1.1140656270180138,9
595266,916,114,1.1140605455017552,8
356973,1,4,1.1139994969526847,18
17141,489,333,1.113978830817068,3
843716,870,175,1.1139023064400553,15
486824,42,186,1.1138886857967656,5
219888,253,96,1.1138686928157815,1
344200,495,435,1.113830358329161,7
1021899,555,151,1.11382931180706,10
210219,561,514,1.113804832078621,15
342934,629,87,1.1137819548384098,5
392807,14,319,1.113769985698478,6
107028,693,98,1.1137658391387648,3
1067495,4,258,1.1137461654879395,1
92892,751,268,1.1136878150941076,11
988949,274,275,1.1135485992102598,5
232846,295,56,1.1135182337113232,12
660839,429,265,1.1135174980014861,17
167144,79,285,1.1135122808163962,1
154690,568,513,1.1134606715210698,2
420036,588,421,1.1134187635992867,12
208646,830,187,1.1134120481392111,3
319930,145,313,1.113392672022348,16
202672,829,275,1.113392348278563,6
122837,889,271,1.1133844932431418,18
362672,894,921,1.1133378107758356,20
70443,840,498,1.1133030357154792,12
549721,280,218,1.1132821988142152,17
625140,885,111,1.11327101791847,1
131459,457,72,1.1132537298674334,19
531679,807,380,1.113219694179225,15
115870,405,153,1.1131855970636844,9
1133375,139,286,1.1131806417894088,1
47331,749,660,1.1131367760844897,11
60155,363,184,1.1131299245785746,17
1749,174,97,1.1131046489815875,12
103077,256,568,1.1130790638678127,17
1025032,639,531,1.113042712335108,1
528056,315,302,1.1130341660009464,5
535239,715,111,1.1130128468780012,6
426833,25,169,1.1129800998831323,3
472713,535,528,1.1129702337915892,19
843439,870,203,1.1129616116187746,16
117049,407,484,1.1129564062472945,7
202733,829,258,1.1129151922027256,7
564031,374,117,1.1128937313980094,12
609501,271,215,1.1128216543166278,11
537020,347,92,1.1127846902603065,5
909166,227,151,1.1127560128570433,1
109234,158,68,1.1127440516425904,15
529471,303,293,1.1126765229034201,17
405788,716,498,1.1126714832232398,8
539584,85,511,1.1126552085046455,7
368508,456,289,1.1126346458569603,6
171407,487,151,1.1126249915793827,9
47102,749,300,1.1126220788215502,12
522565,64,153,1.1125881077242497,8
930585,463,13,1.1125719814196997,6
338246,200,252,1.1125654299131216,10
500892,339,185,1.112554764542246,17
134189,320,121,1.1125488530840804,13
58656,503,197,1.112523272101563,14
660815,429,111,1.1125096308234201,18
829447,671,147,1.112506814278968,2
506918,593,568,1.1124930443062688,5
486878,42,25,1.1124864607297107,6
605370,786,97,1.1124528104222253,4
549937,280,1041,1.1124516163864484,18
254304,864,179,1.1124514459913837,18
50969,932,835,1.1123963965533836,10
900720,543,153,1.1123949960743689,6
1273615,860,306,1.1123942412571397,1
1095135,156,523,1.1123020074939283,1
746595,345,694,1.1122956220332476,10
227063,468,257,1.1122913690352583,5
232669,295,631,1.1122594969263788,13
1640,174,71,1.1121267370217345,13
833558,99,288,1.112123637258466,6
1783,174,287,1.1120437064240436,14
5939,378,470,1.1120215767346127,17
632236,198,135,1.1119972999676249,4
987766,668,313,1.1119858044944306,2
37631,566,212,1.1119835639759368,7
489513,268,7,1.1119774009650523,8
489628,268,151,1.111945350666502,9
4317,417,216,1.1119173980536856,20
621360,244,747,1.1119034955190394,13
620946,244,582,1.1118880378055738,14
442703,524,568,1.111885694735647,14
393990,311,265,1.1117985999478912,18
40105,18,197,1.1117828110545278,12
832055,128,111,1.1117664907519416,13
289881,655,234,1.1116966393613157,14
194442,919,255,1.1116712421560524,13
1033247,165,258,1.1116560520034064,1
285400,694,205,1.1116045367847311,4
499469,11,684,1.1115517229291183,3
368192,456,23,1.111550535179875,7
215642,52,150,1.1115247690552494,8
70072,840,197,1.1115229686449408,13
160404,389,492,1.1114585379312778,12
686439,560,7,1.1114103637883923,3
417132,504,729,1.1114057996824294,19
418454,782,327,1.1113297595372988,3
110107,328,193,1.1113288920192568,10
569646,342,427,1.1112621320591192,12
1184427,415,333,1.1112324011395667,1
210767,561,653,1.1112248755864678,16
529663,303,48,1.1112117929726002,18
50020,932,135,1.1111868080889202,11
145934,294,250,1.111182507961073,11
420116,588,83,1.111163493639551,13
144136,234,596,1.1111511840125914,18
556867,464,286,1.1111123129684195,1
336782,185,304,1.111081912922832,3
131485,457,582,1.1110571036548151,20
67486,332,295,1.1110530764231807,5
381123,523,111,1.1110515183763285,11
77358,160,273,1.1110408791588973,6
55898,96,56,1.1110315196723477,2
174152,763,170,1.110986271585221,8
620781,244,216,1.110958671878234,15
615380,422,327,1.1109499731168153,9
6245,378,159,1.1109186189505136,18
254029,864,95,1.1108542756234356,19
331127,643,430,1.1108279900889255,6
530188,303,81,1.1108001612020633,19
115866,405,161,1.1107946170001353,10
714124,144,509,1.1107766629742537,20
11529,943,82,1.110768790016474,7
452693,493,156,1.1107663609274478,4
5880,378,215,1.1107563043129196,19
75730,197,258,1.11073100407632,3
568159,340,71,1.1106844836359104,1
244019,788,479,1.110619322393282,6
638054,449,285,1.1106072648400984,2
573879,663,354,1.1106056932546076,8
538447,249,92,1.1105788884189929,12
413912,346,203,1.110574582219038,2
563750,374,125,1.1105609528872555,13
168565,344,64,1.1105242781391036,9
80262,451,270,1.1104364056051157,4
127126,892,124,1.1104347605665352,14
441058,645,271,1.1103846675575861,8
976439,519,690,1.1102419959456433,5
234044,878,705,1.1101873376322433,2
832433,128,88,1.110135167471032,14
46010,270,443,1.1100964891254452,19
33128,44,1039,1.1100306120600192,2
530943,807,258,1.1100298093567775,16
31626,541,588,1.1100214347596025,6
585172,536,131,1.1100089355153018,8
357130,1,250,1.109985320231089,19
269992,650,520,1.109978398757346,2
36012,392,286,1.109961590727137,8
932297,236,485,1.1099477800320643,5
20067,10,132,1.10991243874233,8
351141,242,258,1.109875915345775,1
389817,851,48,1.1098720673043014,18
67475,332,322,1.109822027277079,6
194339,919,200,1.1098065576242282,14
117256,407,431,1.1097841881578216,8
91617,488,520,1.1097840728567019,1
519757,913,42,1.1097012696624742,1
201252,38,378,1.1096997423806367,6
301198,109,181,1.1096884178795199,6
127526,892,298,1.109643851144947,15
189971,327,433,1.109635904959441,12
204380,316,213,1.1096206551115235,3
1063153,939,275,1.109594012725958,2
174439,763,1012,1.1095723434336024,9
88647,664,65,1.1095323164330868,4
663615,193,100,1.1095047480812712,5
846263,226,7,1.1094904801691532,7
142964,312,463,1.1094866690767384,10
47279,749,633,1.109453080269955,13
162961,373,153,1.1094349232078755,18
44404,497,151,1.1093882521333882,12
486929,42,97,1.1093764664898185,7
108632,158,433,1.1093703287762617,16
21742,474,286,1.1093648027373022,16
21419,474,276,1.1093629787504145,17
375638,184,286,1.1093167332088067,10
550115,280,949,1.1092824611728005,19
65742,648,211,1.1092743365842945,18
87146,287,258,1.1092651876000375,7
986261,823,381,1.1092631699923785,13
334485,436,188,1.109249835273879,12
254254,864,11,1.1092443303884623,20
442405,524,484,1.10924343507152,15
338274,200,135,1.1092362642136087,11
603668,887,252,1.1092349806644968,12
493968,95,73,1.1092296148923912,14
775143,688,313,1.109220846663839,3
177231,361,153,1.109219908265915,2
613610,305,205,1.1091971635722575,9
110206,328,316,1.1091827435874957,11
510979,606,82,1.1091710171438633,18
50249,932,187,1.1091207818448625,12
416795,504,458,1.1091079332308402,20
181891,301,240,1.1090979767041418,14
21799,474,530,1.109074061034005,18
716485,381,497,1.1090611918684583,9
867993,537,10,1.1090603169617832,12
256938,298,1,1.1090169162428118,3
367237,621,421,1.1089616616617601,10
251162,296,304,1.1089379976803522,15
685326,251,117,1.1088749056213794,4
44274,497,239,1.1088436000643953,13
202664,829,127,1.1088371444151344,8
21738,474,568,1.1088064856250426,19
1174473,21,7,1.1088015581269273,5
538007,249,223,1.1087816042224414,13
660759,429,170,1.1087443012478677,19
432491,264,475,1.1086614290760315,10
10175,499,178,1.108639505384199,4
385538,847,11,1.108626446703947,1
171471,487,470,1.108614636624122,10
180131,886,42,1.10858742417663,18
74580,458,528,1.1085020284698883,13
907840,379,428,1.1083891270282615,9
18936,151,602,1.108351372845615,11
471081,72,126,1.1083512689293729,7
108504,158,7,1.1083123013702325,17
162716,373,275,1.1082760798600475,19
1126070,75,151,1.10824989696542,3
394,766,530,1.1082390945293368,2
140580,721,746,1.108186205425742,7
414361,346,177,1.1080409705736554,3
358265,454,328,1.1080313587475306,4
995698,901,1033,1.1079828981788609,4
442432,524,664,1.1079288897975765,16
479809,233,286,1.107901633540269,6
232805,295,381,1.1078747156671858,14
545473,805,175,1.107856131277573,15
473913,354,197,1.1078548054421022,17
843544,870,133,1.1078125542096766,17
425672,406,154,1.1078097712563402,18
127606,892,566,1.107796167028798,16
375692,184,57,1.1077764748437129,11
290150,655,137,1.1077573252419044,15
1070587,834,286,1.107691185940576,3
410036,666,192,1.1076490683457445,14
498057,455,651,1.1076391468414157,8
499977,11,393,1.1076135696260012,4
21420,474,185,1.107576243461974,20
605327,786,161,1.1075544140573972,5
976675,519,264,1.1075406750031513,6
909122,227,124,1.1074986989363367,2
1175947,791,258,1.1074874209855643,2
657862,890,185,1.1074805370314107,3
7454,585,213,1.1074228562201183,2
301463,109,117,1.1073562403528499,7
546637,707,347,1.1073169157788167,16
37874,566,584,1.1073149126253428,8
340062,534,323,1.10731092974769,3
533975,727,195,1.107287027090817,12
394123,311,25,1.107264688410811,19
438328,459,332,1.10726452751517,3
446654,831,98,1.1072553852024496,6
968949,293,705,1.1072523894307043,14
394158,311,429,1.1072303393126306,20
455531,60,529,1.1072294124141469,14
114589,92,148,1.107126282255739,19
50277,932,502,1.1070792833570615,13
62118,642,465,1.1070506663545001,12
538266,249,123,1.1070288219795552,14
344444,495,159,1.1070186430560711,8
661015,429,47,1.1070076550804548,20
405481,716,71,1.106994411718662,9
635095,768,15,1.106919702574624,1
109472,158,718,1.106870131294267,18
375482,184,13,1.1068131119690177,12
338353,200,291,1.1067842645327586,12
114536,92,528,1.1067614189866128,20
1493,174,302,1.1067605827037161,15
501263,339,99,1.1067418729244083,18
493914,95,215,1.106695576766603,15
910527,402,181,1.1066841952318711,4
348486,222,179,1.1066829407330312,6
569413,342,238,1.1066748631310976,13
425810,406,488,1.10666639189188,19
19142,151,654,1.1066617838294366,12
1004798,259,288,1.1066512859679445,1
628230,770,270,1.1066371018985584,4
564440,374,1046,1.106631914573262,14
415972,318,420,1.106595117731376,12
405680,716,478,1.106567528086875,10
334046,436,451,1.1065169877481762,13
251192,296,238,1.1065136048473916,16
349954,711,727,1.106504088581382,18
839595,479,157,1.1064809081752902,6
802679,116,896,1.1064662557910179,1
244047,788,127,1.1064660154967645,7
40157,18,582,1.1064392576934592,13
670854,757,222,1.1064277139042875,1
338846,200,679,1.1064272731616989,13
229846,677,258,1.1063924373216154,2
828040,246,250,1.106373018133612,9
538433,249,87,1.1063470243502438,15
61938,642,768,1.1063431860900257,13
549480,280,125,1.106339294189933,20
287172,297,1012,1.10633087580757,5
803751,826,270,1.1063278175584446,4
563865,374,234,1.1063070667125758,15
53082,87,153,1.106262143333846,10
1191636,306,14,1.1062533294403614,1
536571,347,684,1.1062481276913372,6
308812,835,492,1.1062476278656797,4
474038,354,694,1.1062372089781676,18
505524,292,117,1.1062169585877513,6
177151,361,70,1.10618852964335,3
539826,85,58,1.1061320032305602,8
144577,234,514,1.1061124598096126,19
531050,807,432,1.1060917101001646,17
979465,574,311,1.1060870390990594,1
502315,550,300,1.1060863772606053,1
471214,72,187,1.1060813348015668,8
244067,788,282,1.1060729708289623,8
32836,44,185,1.106055575948596,3
168839,344,116,1.1060511107571003,10
500945,339,631,1.1060333806998792,19
64451,610,50,1.1060249052592197,3
259983,630,237,1.1060150452194888,2
1110221,215,185,1.106007008403191,1
441029,645,59,1.1059837535926722,9
208550,830,118,1.1059586396697363,4
74318,458,111,1.1059523414551702,14
603746,887,1016,1.1059371732317569,13
30265,601,179,1.1059291972472949,8
621606,244,1074,1.1059150163338958,16
31871,541,501,1.1059140151924527,7
319979,145,515,1.1059136548275967,17
599852,682,55,1.1058917726822184,12
997530,348,717,1.1058426566813828,1
619816,62,421,1.1058084785420101,8
38741,486,129,1.1057828643985783,8
116084,405,77,1.1057711225855305,11
1060442,699,13,1.1056804741060768,3
923280,529,300,1.1056636807581404,2
746741,345,58,1.1056412413668082,11
95687,881,1,1.1056116671446476,9
285847,694,648,1.1056113388959852,5
790737,214,64,1.1056082523376267,5
349818,711,70,1.1056042867626634,19
969379,293,531,1.1055998109632512,15
705231,559,435,1.1055515793831083,1
505370,292,129,1.1055330436973994,7
294010,514,191,1.1055203384285994,19
1078911,46,258,1.1055089262426887,2
932082,236,294,1.1055085206637707,6
162834,373,202,1.1054674437848964,20
190289,327,421,1.1054623277349522,13
1040477,367,324,1.1054183658162064,2
727952,903,508,1.1054125824142036,6
41490,815,143,1.10533359160578,5
401086,30,258,1.1053088575135002,1
534031,727,568,1.1052770312247344,13
357109,1,175,1.1052715678734002,20
54570,882,699,1.1052550261505518,6
585648,536,83,1.1052255884888194,9
605276,786,193,1.1050940559705045,6
405778,716,659,1.1050112082211978,11
30126,601,180,1.105004198543226,9
405693,716,507,1.1049855438683855,12
381100,523,14,1.104969190298796,12
77292,160,9,1.104960235557881,7
481061,918,60,1.1049422457504268,3
877841,838,50,1.104896882214529,9
613971,305,86,1.104881350579253,10
714976,577,8,1.1048229584959273,10
849237,263,215,1.1047911484729538,5
47332,749,385,1.1047735690143414,14
572328,790,181,1.1047461205647444,4
102902,256,241,1.104699301807055,18
900519,543,203,1.1046909326426018,7
746703,345,319,1.1046442756554995,12
786661,314,742,1.1046275746148275,17
257092,298,588,1.1045956405395028,4
626819,705,117,1.1045932845912072,1
95903,881,657,1.1045808294291257,10
368230,456,228,1.104574714792569,8
52978,87,64,1.104562520133994,11
233166,295,163,1.104557728161101,15
325445,618,132,1.1045523295018564,2
232739,295,265,1.1045164488470196,16
138823,764,866,1.1044842291982064,3
148734,897,218,1.1044736319324613,7
746437,345,283,1.104421194062368,13
766539,207,660,1.10437619943171,5
816261,141,333,1.1043469112699782,5
933440,518,508,1.104297745718414,2
371551,934,177,1.1042737770170843,14
303966,868,185,1.104250710368924,3
919078,232,272,1.1042116722911397,5
756797,16,192,1.104144261480282,12
428151,117,121,1.1041402093366057,5
789664,385,615,1.1041256960628312,9
50240,932,510,1.1041034403884786,14
40058,18,131,1.104102563666611,14
837823,221,79,1.1040861488891816,5
574058,663,866,1.1040847508791276,9
141837,527,488,1.1040840895195652,10
419681,588,578,1.1040355078833333,14
754019,936,922,1.104007112917254,12
301321,109,549,1.104005141000703,8
105929,235,515,1.103997659508188,3
896392,84,50,1.1039909034587252,1
529731,303,47,1.1039826541556867,20
371405,934,602,1.1039756199722157,15
331489,643,507,1.1039495761942322,7
190211,327,58,1.1039372044072586,14
181522,301,435,1.1039280406964953,15
515216,622,318,1.1037742392279106,7
818208,188,159,1.1037472086340447,2
88500,664,23,1.1037403662257577,5
603990,887,496,1.1037280292617464,14
144647,234,498,1.1037081811210578,20
422723,498,515,1.1036797066489739,4
115913,405,218,1.1036684523052698,12
207477,567,641,1.103664938714829,5
77223,160,150,1.1036601622591737,8
185950,23,462,1.1036495844172554,8
190570,327,693,1.10364710875607,15
1191726,306,13,1.1036437836708946,2
646568,216,268,1.103586112200162,1
105893,235,510,1.1035690877148716,4
563684,374,684,1.1035430037038503,16
108675,158,4,1.1035023252763023,19
47278,749,133,1.1034819611811777,15
508312,624,273,1.103463506064725,9
612197,665,276,1.1034443600407153,5
87347,287,273,1.1034336465663088,8
37136,566,651,1.1034001847261352,9
257013,298,194,1.103398353364972,5
143154,312,87,1.1033903179927913,11
498259,455,50,1.1033900213863834,9
979259,574,286,1.1033810814138292,2
1000922,922,227,1.103356797095007,3
455598,60,602,1.1033383243879484,15
181855,301,523,1.1033219054816186,16
1121939,676,326,1.1033215093681716,5
907855,379,153,1.1033024848207715,10
599505,682,150,1.1032979153586142,13
234086,878,170,1.1032746345483369,3
474101,354,286,1.1032420564793635,19
179842,886,238,1.103176385707053,19
214387,710,286,1.103171381265965,1
1117474,142,269,1.1031377174636277,2
576606,43,553,1.103109931644426,9
348715,222,393,1.1030957930615153,7
746359,345,275,1.103095736530261,14
621399,244,249,1.1030722500474885,17
1039392,217,226,1.1030679861610182,1
599669,682,42,1.1030283116081179,14
280331,907,280,1.1030220977465557,12
325375,618,684,1.1030141509059834,3
62106,642,944,1.102930132851328,14
376905,825,405,1.1029192653954207,8
1050462,322,288,1.1029150114752173,2
241359,195,199,1.1028915967098913,5
642504,863,301,1.1028762614171033,5
515929,622,68,1.1028723478351874,8
373975,425,181,1.102817308546249,3
108694,158,431,1.1026963664681286,20
147080,619,258,1.1026960112764173,2
827840,246,433,1.1026807464250714,10
599674,682,156,1.102680590654473,15
298682,833,109,1.1026330773942432,7
60492,363,636,1.1026190391541704,18
469582,177,258,1.1025624208093237,3
3524,213,245,1.1025065928960986,5
545379,805,372,1.1024991340814823,16
277358,896,498,1.1024987315843187,17
728113,903,327,1.1024978483658483,7
716532,381,511,1.1024838603716667,10
15813,904,283,1.1024821637253552,3
134375,320,1217,1.1024782145924246,14
876536,938,546,1.1024240270085106,5
561057,940,48,1.1024100661877831,2
65743,648,181,1.1023851663275914,19
20313,10,609,1.1023721905250152,9
715418,577,28,1.1023562429033607,11
105801,235,70,1.1023425302868077,5
832260,128,213,1.1023421344113105,15
862007,867,258,1.1023413471202415,8
419997,588,781,1.1023229547703262,15
654192,325,523,1.102316505746668,7
11554,943,265,1.102257340652624,8
858095,118,92,1.10225639920345,7
232708,295,143,1.102215817745533,17
419632,588,155,1.1022148325120305,16
238331,5,230,1.1021176967451967,3
700854,83,471,1.1020989609174827,4
647957,329,258,1.1020410250273251,1
11577,943,182,1.1020316032101758,9
723826,113,286,1.1020180308742025,3
298730,833,192,1.1020041131162794,8
320052,145,866,1.1019743114456633,18
11973,943,403,1.1019584916520961,10
776642,517,301,1.1019564939244413,1
534061,727,692,1.1019427660546852,14
50007,932,664,1.1019130189045316,15
564023,374,546,1.1018576736129744,17
371344,934,482,1.101852465321638,16
832113,128,215,1.1018478170819215,16
620759,244,276,1.1018398736776944,18
70012,840,132,1.101767907774003,14
120186,911,529,1.1017519291843143,6
6265,378,403,1.1017403872191212,20
486976,42,496,1.1017278167169655,8
129100,616,245,1.1017084412742817,1
121818,470,298,1.101705288864202,2
320078,145,749,1.1017038536672135,19
350068,711,116,1.1016873878594085,20
967824,380,529,1.101637174604353,2
229937,677,288,1.101619782743637,3
202735,829,181,1.101612585210666,9
564049,374,742,1.10158366684713,18
233083,295,476,1.1015652765180994,18
649301,698,705,1.1015414781283124,2
1051710,505,300,1.1014993293903057,3
419967,588,148,1.1014897241454085,17
77168,160,475,1.101462707217237,9
830874,793,147,1.1014531986179021,1
249739,533,276,1.1014345702737987,15
1021961,555,410,1.1014200279650583,11
1130222,168,275,1.1014149271302356,1
17406,489,313,1.101394190985536,4
271496,709,117,1.1013857435964738,4
686390,560,98,1.1013717233811857,4
671056,757,117,1.101355151959108,2
224361,152,97,1.1013361733142673,7
908059,379,192,1.1012828710997014,11
95672,881,430,1.101238791446478,11
837713,221,228,1.1011636647988723,6
1023410,134,294,1.1011487321624993,1
510867,606,284,1.101143544845612,19
1003280,691,258,1.101106070973811,1
563862,374,471,1.10108403865177,19
426909,25,50,1.1010189230995113,4
615103,422,302,1.1009935615235118,10
569997,342,509,1.1009727210324138,14
20044,10,302,1.1009719566357274,10
304257,868,429,1.100959787549403,4
134425,320,123,1.1009285549416294,15
409551,666,479,1.1008715825112365,15
264621,194,523,1.1008584988696555,2
461458,548,159,1.100838609781362,8
342491,629,300,1.1008352981448335,6
62076,642,420,1.1008349338982846,15
77255,160,471,1.1007892457814132,10
969383,293,514,1.1007311224079328,16
732204,237,194,1.1007126742414188,1
414004,346,79,1.1007113140774691,4
405612,716,699,1.100666101639455,13
425348,406,131,1.1006530035563313,20
341708,752,312,1.1006198447360969,3
829387,671,273,1.1006094542375746,3
258876,313,661,1.1005884012606308,10
760917,546,218,1.1005882177261757,3
887895,6,321,1.1005706898548921,17
39974,18,483,1.100541616560593,15
652493,89,301,1.1005281435660959,5
31507,541,82,1.1005201793238006,8
663635,193,15,1.1004901720801472,6
168413,344,221,1.100478018289556,11
303964,868,474,1.100465719779174,5
620882,244,268,1.1004198191306196,19
825165,267,175,1.1003949248206744,8
728478,903,93,1.100382491583517,8
276860,896,230,1.1003446264858714,18
760842,546,294,1.1003085926832303,4
445263,748,174,1.1002535385961731,2
504013,724,313,1.1002533385287279,1
389602,851,33,1.1001892835136045,19
527294,875,306,1.1001782798725905,3
515317,622,257,1.1001644766006566,9
585159,536,132,1.1001532949606694,10
